ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.07339449541284404,0.926605504587156,0.44036697247706424,0.5596330275229358,0.6055045871559633,109.0
0.07692307692307693,0.9230769230769231,0.5555555555555556,0.4444444444444444,0.6923076923076923,117.0
0.11965811965811966,0.8803418803418803,0.5470085470085471,0.452991452991453,0.7350427350427351,117.0
0.04807692307692308,0.9519230769230769,0.5288461538461539,0.47115384615384615,0.7307692307692307,104.0
