net_value
1.0
1.000128707393901
1.000063148256407
1.0000265142094817
0.9999732770073249
1.0000740155248706
0.9994575597827667
0.9994415405596991
0.9994261020282124
0.999195527672878
0.9991682234713074
0.9992391229972258
0.9992589642670672
0.9990507177031355
0.9987321975136475
0.9986590201526321
0.9984082386259435
0.9980826035585245
0.9978740964692835
0.9975047566027383
0.9974698391824373
0.9975570261811121
0.9979333711868427
0.9978205056124945
0.9979160829092715
0.9982418233871793
0.9984251073330872
0.9982162954725735
0.9981902103306703
0.9978905790074724
0.9944475478029129
0.9930767878554823
0.9923793313920226
0.9933870116786516
0.994181806211164
0.9935003573460385
0.9934164541703031
0.9935133038282601
0.9941826478710981
0.993652674369773
0.994128692864029
0.9939316960495471
0.995021260409088
0.9955078101166903
0.9950829326827126
0.9950033484308445
0.9946545421743618
0.9943639039199799
0.9941196044342824
0.9938976894101592
0.9939074318018385
0.9941078114685754
0.9938456405477
0.9936108743091169
0.9933460864533252
0.993340298444921
0.9932171564622151
0.9936188773867809
0.9935666825958209
0.9933727417939171
0.9932002090126886
0.993320764952386
0.9930963522645005
0.9935156394762406
0.9935156394762406
0.9933472597219278
0.9933603622756155
0.993150542720433
0.9933528277925439
0.9933828456531709
0.9933032405986414
0.993063489939327
0.9930479409834395
0.9930176029360869
0.9934497550536322
0.9938859626137858
0.9937713489041572
0.9938048889217731
0.9939329234823947
0.9939329234823947
0.9937916214099642
0.9932496374321182
0.9932496374321182
0.9930409562968928
0.9930442874445257
0.9932581641118906
0.9932533630047243
0.9935132050627228
