net_value
1.0
1.000152787925166
1.000236406044849
1.0003161800593843
1.000612873410649
1.0003159847493446
1.0004802899181893
1.0003485880687588
1.000467249754799
1.0006553689603153
1.0005978566877813
1.000408035695756
1.0002648483453358
1.0002532227457654
1.0001918466947006
1.000150956933497
0.999989876455212
0.999798420963236
0.9996939354621359
0.9997091299806415
0.9998276477726142
0.9999205887216529
0.9998423715053326
0.999680565173175
0.9996903965003716
0.9996222801537655
0.9995933830469907
