ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.15384615384615385,0.8461538461538461,0.34285714285714286,0.6571428571428571,0.8974358974358975,39.0
0.41379310344827586,0.5862068965517241,0.37777777777777777,0.6222222222222222,0.7758620689655172,58.0
0.47761194029850745,0.5223880597014925,0.4583333333333333,0.5416666666666666,0.7164179104477612,67.0
0.41379310344827586,0.5862068965517241,0.5,0.5,0.7241379310344828,58.0
0.4722222222222222,0.5277777777777778,0.5,0.5,0.6944444444444444,72.0
0.532258064516129,0.46774193548387094,0.391304347826087,0.6086956521739131,0.7419354838709677,62.0
0.4375,0.5625,0.4727272727272727,0.5272727272727272,0.6875,80.0
0.5733333333333334,0.4266666666666667,0.46153846153846156,0.5384615384615384,0.6933333333333334,75.0
