ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,6.0
0.38095238095238093,0.6190476190476191,0.42857142857142855,0.5714285714285714,0.6190476190476191,21.0
0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.6785714285714286,28.0
0.34615384615384615,0.6538461538461539,0.5769230769230769,0.4230769230769231,0.4230769230769231,26.0
0.5588235294117647,0.4411764705882353,0.5294117647058824,0.47058823529411764,0.5882352941176471,34.0
0.6666666666666666,0.3333333333333333,0.5151515151515151,0.48484848484848486,0.6666666666666666,33.0
0.4166666666666667,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.6111111111111112,36.0
0.3235294117647059,0.6764705882352942,0.5,0.5,0.6176470588235294,34.0
0.5897435897435898,0.41025641025641024,0.6410256410256411,0.358974358974359,0.6153846153846154,39.0
0.5294117647058824,0.47058823529411764,0.5588235294117647,0.4411764705882353,0.7058823529411765,34.0
0.6176470588235294,0.38235294117647056,0.6176470588235294,0.38235294117647056,0.6176470588235294,34.0
0.6,0.4,0.6,0.4,0.72,25.0
