ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.34210526315789475,0.6578947368421053,0.5789473684210527,0.42105263157894735,0.6578947368421053,38.0
0.5106382978723404,0.48936170212765956,0.6170212765957447,0.3829787234042553,0.6595744680851063,47.0
0.4426229508196721,0.5245901639344263,0.4426229508196721,0.5245901639344263,0.7213114754098361,61.0
0.48148148148148145,0.5185185185185185,0.48148148148148145,0.5185185185185185,0.7037037037037037,54.0
0.543859649122807,0.43859649122807015,0.5087719298245614,0.47368421052631576,0.7719298245614035,57.0
0.42,0.58,0.38,0.62,0.56,50.0
0.525,0.475,0.675,0.325,0.725,40.0
0.4222222222222222,0.5555555555555556,0.6222222222222222,0.35555555555555557,0.6444444444444445,45.0
0.42,0.58,0.48,0.52,0.6,50.0
0.3492063492063492,0.6507936507936508,0.5555555555555556,0.4444444444444444,0.6190476190476191,63.0
0.5094339622641509,0.49056603773584906,0.5471698113207547,0.4528301886792453,0.6981132075471698,53.0
0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.6136363636363636,44.0
