ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.25,0.75,0.3,0.7,0.85,20.0
0.32142857142857145,0.6785714285714286,0.42857142857142855,0.5714285714285714,0.4642857142857143,28.0
0.5121951219512195,0.4878048780487805,0.5609756097560976,0.43902439024390244,0.6097560975609756,41.0
0.53125,0.46875,0.40625,0.59375,0.625,32.0
0.5625,0.4375,0.5,0.5,0.875,32.0
0.5588235294117647,0.4411764705882353,0.5,0.5,0.47058823529411764,34.0
0.5,0.4722222222222222,0.3611111111111111,0.6111111111111112,0.5,36.0
0.5161290322580645,0.4838709677419355,0.4838709677419355,0.5161290322580645,0.7096774193548387,31.0
0.5,0.47368421052631576,0.42105263157894735,0.5526315789473685,0.7105263157894737,38.0
0.5111111111111111,0.4666666666666667,0.4222222222222222,0.5555555555555556,0.6,45.0
0.7368421052631579,0.23684210526315788,0.5789473684210527,0.39473684210526316,0.7105263157894737,38.0
0.59375,0.40625,0.625,0.375,0.78125,32.0
