ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.42105263157894735,0.5789473684210527,0.3684210526315789,0.631578947368421,0.6842105263157895,19.0
0.5,0.5,0.525,0.475,0.725,40.0
0.525,0.475,0.5,0.5,0.675,40.0
0.5681818181818182,0.4318181818181818,0.5909090909090909,0.4090909090909091,0.5454545454545454,44.0
0.4864864864864865,0.5135135135135135,0.5135135135135135,0.4864864864864865,0.5675675675675675,37.0
0.6410256410256411,0.358974358974359,0.4358974358974359,0.5641025641025641,0.5641025641025641,39.0
0.5151515151515151,0.48484848484848486,0.5151515151515151,0.48484848484848486,0.8181818181818182,33.0
0.5116279069767442,0.4883720930232558,0.5116279069767442,0.4883720930232558,0.5813953488372093,43.0
0.5789473684210527,0.42105263157894735,0.6052631578947368,0.39473684210526316,0.6842105263157895,38.0
0.4722222222222222,0.5277777777777778,0.5555555555555556,0.4444444444444444,0.5833333333333334,36.0
0.5384615384615384,0.46153846153846156,0.41025641025641024,0.5897435897435898,0.6666666666666666,39.0
0.5869565217391305,0.41304347826086957,0.5434782608695652,0.45652173913043476,0.6086956521739131,46.0
