ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.23076923076923078,0.7692307692307693,0.5384615384615384,0.46153846153846156,0.9230769230769231,26.0
0.4838709677419355,0.5,0.5161290322580645,0.46774193548387094,0.7096774193548387,62.0
0.5492957746478874,0.4507042253521127,0.5070422535211268,0.49295774647887325,0.6901408450704225,71.0
0.559322033898305,0.4406779661016949,0.4576271186440678,0.5423728813559322,0.7796610169491526,59.0
0.5106382978723404,0.48936170212765956,0.48936170212765956,0.5106382978723404,0.7659574468085106,47.0
0.45588235294117646,0.5441176470588235,0.5147058823529411,0.4852941176470588,0.7794117647058824,68.0
0.46,0.54,0.52,0.48,0.62,50.0
0.5694444444444444,0.4305555555555556,0.4583333333333333,0.5416666666666666,0.6388888888888888,72.0
0.5,0.5,0.609375,0.390625,0.546875,64.0
0.5074626865671642,0.4925373134328358,0.4925373134328358,0.5074626865671642,0.6567164179104478,67.0
0.42592592592592593,0.5740740740740741,0.5740740740740741,0.42592592592592593,0.6111111111111112,54.0
0.43137254901960786,0.5686274509803921,0.5686274509803921,0.43137254901960786,0.7843137254901961,51.0
