ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.8,0.2,0.6,0.4,0.6,10.0
0.6086956521739131,0.391304347826087,0.6521739130434783,0.34782608695652173,0.6521739130434783,23.0
0.45,0.55,0.5,0.5,0.675,40.0
0.4444444444444444,0.5555555555555556,0.5,0.5,0.5833333333333334,36.0
0.41935483870967744,0.5806451612903226,0.5483870967741935,0.45161290322580644,0.6774193548387096,31.0
0.3448275862068966,0.6551724137931034,0.5517241379310345,0.4482758620689655,0.6896551724137931,29.0
0.6285714285714286,0.37142857142857144,0.5142857142857142,0.4857142857142857,0.8,35.0
0.6451612903225806,0.3548387096774194,0.3870967741935484,0.6129032258064516,0.8387096774193549,31.0
0.48,0.52,0.56,0.44,0.6,25.0
0.25,0.75,0.5,0.5,0.6071428571428571,28.0
0.6129032258064516,0.3870967741935484,0.5806451612903226,0.41935483870967744,0.7419354838709677,31.0
0.5,0.5,0.5625,0.4375,0.625,32.0
