ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.3333333333333333,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.4444444444444444,18.0
0.4782608695652174,0.5217391304347826,0.4782608695652174,0.5217391304347826,0.8260869565217391,23.0
0.625,0.375,0.5625,0.4375,0.75,32.0
0.5454545454545454,0.45454545454545453,0.5,0.5,0.5909090909090909,22.0
0.4411764705882353,0.5588235294117647,0.5,0.5,0.6470588235294118,34.0
0.6388888888888888,0.3611111111111111,0.4444444444444444,0.5555555555555556,0.6111111111111112,36.0
0.2857142857142857,0.7142857142857143,0.39285714285714285,0.6071428571428571,0.75,28.0
0.6333333333333333,0.36666666666666664,0.36666666666666664,0.6333333333333333,0.7,30.0
0.4827586206896552,0.5172413793103449,0.5862068965517241,0.41379310344827586,0.7241379310344828,29.0
0.625,0.375,0.5833333333333334,0.4166666666666667,0.7083333333333334,24.0
0.4166666666666667,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.6666666666666666,36.0
0.4375,0.5625,0.5625,0.4375,0.6875,32.0
