ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,6.0
0.8333333333333334,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,12.0
0.46153846153846156,0.5384615384615384,0.5769230769230769,0.4230769230769231,0.5769230769230769,26.0
0.4857142857142857,0.5142857142857142,0.5428571428571428,0.45714285714285713,0.7428571428571429,35.0
0.40625,0.59375,0.4375,0.5625,0.6875,32.0
0.40816326530612246,0.5918367346938775,0.6530612244897959,0.3469387755102041,0.7755102040816326,49.0
0.4,0.6,0.7333333333333333,0.26666666666666666,0.6,30.0
0.37142857142857144,0.6285714285714286,0.42857142857142855,0.5714285714285714,0.5142857142857142,35.0
0.5666666666666667,0.43333333333333335,0.7,0.3,0.6,30.0
0.625,0.375,0.53125,0.46875,0.65625,32.0
0.6206896551724138,0.3793103448275862,0.5517241379310345,0.4482758620689655,0.6206896551724138,29.0
0.5161290322580645,0.4838709677419355,0.4838709677419355,0.5161290322580645,0.5483870967741935,31.0
