ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.59375,0.40625,0.65625,0.34375,0.71875,32.0
0.6590909090909091,0.3409090909090909,0.5681818181818182,0.4318181818181818,0.6818181818181818,44.0
0.46511627906976744,0.5348837209302325,0.6976744186046512,0.3023255813953488,0.6511627906976745,43.0
0.575,0.425,0.65,0.35,0.675,40.0
0.5333333333333333,0.4666666666666667,0.6444444444444445,0.35555555555555557,0.6888888888888889,45.0
0.4883720930232558,0.5116279069767442,0.6744186046511628,0.32558139534883723,0.7674418604651163,43.0
0.4523809523809524,0.5476190476190477,0.40476190476190477,0.5952380952380952,0.8095238095238095,42.0
0.5714285714285714,0.42857142857142855,0.5892857142857143,0.4107142857142857,0.6964285714285714,56.0
0.46875,0.5,0.625,0.34375,0.625,32.0
0.41935483870967744,0.5806451612903226,0.6774193548387096,0.3225806451612903,0.5806451612903226,31.0
0.45714285714285713,0.5428571428571428,0.6857142857142857,0.3142857142857143,0.6857142857142857,35.0
0.4358974358974359,0.5641025641025641,0.5128205128205128,0.48717948717948717,0.6666666666666666,39.0
