ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.3333333333333333,0.6666666666666666,0.5,0.5,0.4166666666666667,12.0
0.5806451612903226,0.41935483870967744,0.6129032258064516,0.3870967741935484,0.6129032258064516,31.0
0.3793103448275862,0.6206896551724138,0.4827586206896552,0.5172413793103449,0.5862068965517241,29.0
0.43333333333333335,0.5666666666666667,0.36666666666666664,0.6333333333333333,0.6666666666666666,30.0
0.37037037037037035,0.6296296296296297,0.48148148148148145,0.5185185185185185,0.7777777777777778,27.0
0.4666666666666667,0.5333333333333333,0.4,0.6,0.7333333333333333,30.0
0.34782608695652173,0.6521739130434783,0.34782608695652173,0.6521739130434783,0.6086956521739131,23.0
0.47619047619047616,0.5238095238095238,0.47619047619047616,0.5238095238095238,0.6666666666666666,21.0
0.48148148148148145,0.5185185185185185,0.5925925925925926,0.4074074074074074,0.5925925925925926,27.0
0.5806451612903226,0.41935483870967744,0.5806451612903226,0.41935483870967744,0.6129032258064516,31.0
0.38461538461538464,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.7692307692307693,39.0
0.2903225806451613,0.7096774193548387,0.25806451612903225,0.7419354838709677,0.5161290322580645,31.0
