ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.625,0.375,0.5416666666666666,0.4583333333333333,0.6666666666666666,24.0
0.46938775510204084,0.5306122448979592,0.5102040816326531,0.4897959183673469,0.673469387755102,49.0
0.41025641025641024,0.5897435897435898,0.5128205128205128,0.48717948717948717,0.7948717948717948,39.0
0.41025641025641024,0.5897435897435898,0.48717948717948717,0.5128205128205128,0.7692307692307693,39.0
0.6060606060606061,0.3939393939393939,0.6060606060606061,0.3939393939393939,0.7272727272727273,33.0
0.5,0.5,0.5666666666666667,0.43333333333333335,0.5333333333333333,30.0
0.5,0.5,0.47619047619047616,0.5238095238095238,0.6428571428571429,42.0
0.4186046511627907,0.5813953488372093,0.6046511627906976,0.3953488372093023,0.7906976744186046,43.0
0.39473684210526316,0.6052631578947368,0.4473684210526316,0.5526315789473685,0.7368421052631579,38.0
0.5757575757575758,0.42424242424242425,0.3939393939393939,0.6060606060606061,0.696969696969697,33.0
0.631578947368421,0.3684210526315789,0.4473684210526316,0.5526315789473685,0.7368421052631579,38.0
0.5333333333333333,0.4666666666666667,0.4444444444444444,0.5555555555555556,0.6666666666666666,45.0
