ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.6708860759493671,0.31645569620253167,0.45569620253164556,0.5316455696202531,0.569620253164557,79.0
0.5048543689320388,0.49514563106796117,0.47572815533980584,0.5242718446601942,0.7184466019417476,103.0
0.5277777777777778,0.46296296296296297,0.5462962962962963,0.4444444444444444,0.7129629629629629,108.0
0.5803571428571429,0.41964285714285715,0.5625,0.4375,0.6785714285714286,112.0
0.509090909090909,0.4818181818181818,0.509090909090909,0.4818181818181818,0.6727272727272727,110.0
0.5137614678899083,0.48623853211009177,0.5321100917431193,0.46788990825688076,0.6697247706422018,109.0
0.4803921568627451,0.5098039215686274,0.5686274509803921,0.4215686274509804,0.6862745098039216,102.0
0.47706422018348627,0.5229357798165137,0.5779816513761468,0.42201834862385323,0.7155963302752294,109.0
0.5048543689320388,0.49514563106796117,0.42718446601941745,0.5728155339805825,0.6407766990291263,103.0
0.48598130841121495,0.514018691588785,0.5046728971962616,0.4953271028037383,0.6728971962616822,107.0
0.5053763440860215,0.4946236559139785,0.6344086021505376,0.3655913978494624,0.6774193548387096,93.0
0.4835164835164835,0.5164835164835165,0.6263736263736264,0.37362637362637363,0.7032967032967034,91.0
