ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.46551724137931033,0.5344827586206896,0.3103448275862069,0.6896551724137931,0.7241379310344828,58.0
0.546875,0.453125,0.40625,0.59375,0.78125,64.0
0.5135135135135135,0.4864864864864865,0.44594594594594594,0.5540540540540541,0.7297297297297297,74.0
0.390625,0.609375,0.515625,0.484375,0.734375,64.0
0.5287356321839081,0.47126436781609193,0.4827586206896552,0.5172413793103449,0.7931034482758621,87.0
0.3968253968253968,0.6031746031746031,0.49206349206349204,0.5079365079365079,0.6984126984126984,63.0
0.40625,0.59375,0.5,0.5,0.71875,64.0
0.4935064935064935,0.5064935064935064,0.4675324675324675,0.5324675324675324,0.7532467532467533,77.0
0.5277777777777778,0.4722222222222222,0.5833333333333334,0.4166666666666667,0.8055555555555556,72.0
0.4810126582278481,0.5189873417721519,0.5189873417721519,0.4810126582278481,0.7974683544303798,79.0
0.4657534246575342,0.5342465753424658,0.410958904109589,0.589041095890411,0.7808219178082192,73.0
0.52,0.48,0.49333333333333335,0.5066666666666667,0.7066666666666667,75.0
