ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.36,0.64,0.5,0.5,0.76,100.0
0.5,0.5,0.5795454545454546,0.42045454545454547,0.7045454545454546,88.0
0.5096153846153846,0.49038461538461536,0.49038461538461536,0.5096153846153846,0.7884615384615384,104.0
0.5280898876404494,0.47191011235955055,0.4943820224719101,0.5056179775280899,0.7191011235955056,89.0
0.5465116279069767,0.45348837209302323,0.5,0.5,0.7441860465116279,86.0
0.46808510638297873,0.5319148936170213,0.5638297872340425,0.43617021276595747,0.776595744680851,94.0
0.45652173913043476,0.5434782608695652,0.5978260869565217,0.40217391304347827,0.8152173913043478,92.0
0.6081081081081081,0.3918918918918919,0.47297297297297297,0.527027027027027,0.7567567567567568,74.0
0.5212765957446809,0.4787234042553192,0.5531914893617021,0.44680851063829785,0.7872340425531915,94.0
0.59,0.41,0.55,0.45,0.72,100.0
0.4772727272727273,0.5227272727272727,0.5681818181818182,0.4318181818181818,0.8295454545454546,88.0
0.5058823529411764,0.49411764705882355,0.6470588235294118,0.35294117647058826,0.7058823529411765,85.0
