ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.6046511627906976,0.3953488372093023,0.5813953488372093,0.4186046511627907,0.6046511627906976,43.0
0.5217391304347826,0.4782608695652174,0.4782608695652174,0.5217391304347826,0.5942028985507246,69.0
0.5074626865671642,0.4925373134328358,0.6119402985074627,0.3880597014925373,0.6865671641791045,67.0
0.5294117647058824,0.47058823529411764,0.49411764705882355,0.5058823529411764,0.6352941176470588,85.0
0.5822784810126582,0.4177215189873418,0.43037974683544306,0.569620253164557,0.6329113924050633,79.0
0.578125,0.421875,0.5625,0.4375,0.640625,64.0
0.5714285714285714,0.42857142857142855,0.4155844155844156,0.5844155844155844,0.5974025974025974,77.0
0.5072463768115942,0.4927536231884058,0.463768115942029,0.5362318840579711,0.5942028985507246,69.0
0.48214285714285715,0.5178571428571429,0.4642857142857143,0.5357142857142857,0.6785714285714286,56.0
0.47297297297297297,0.527027027027027,0.5135135135135135,0.4864864864864865,0.6351351351351351,74.0
0.42857142857142855,0.5714285714285714,0.45454545454545453,0.5454545454545454,0.5844155844155844,77.0
0.5405405405405406,0.4594594594594595,0.5135135135135135,0.4864864864864865,0.7027027027027027,74.0
