ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.8636363636363636,0.13636363636363635,0.45454545454545453,0.5454545454545454,0.6363636363636364,22.0
0.8181818181818182,0.18181818181818182,0.45454545454545453,0.5454545454545454,0.8636363636363636,22.0
0.5142857142857142,0.4857142857142857,0.5428571428571428,0.45714285714285713,0.5714285714285714,35.0
0.4883720930232558,0.5116279069767442,0.5581395348837209,0.4418604651162791,0.6976744186046512,43.0
0.5,0.5,0.375,0.625,0.775,40.0
0.5192307692307693,0.4807692307692308,0.6730769230769231,0.3269230769230769,0.75,52.0
0.5,0.5,0.6176470588235294,0.38235294117647056,0.7058823529411765,34.0
0.34210526315789475,0.6578947368421053,0.47368421052631576,0.5263157894736842,0.8157894736842105,38.0
0.2619047619047619,0.7380952380952381,0.4523809523809524,0.5476190476190477,0.7380952380952381,42.0
0.5135135135135135,0.4864864864864865,0.5675675675675675,0.43243243243243246,0.5135135135135135,37.0
0.48936170212765956,0.5106382978723404,0.574468085106383,0.425531914893617,0.7021276595744681,47.0
0.4146341463414634,0.5853658536585366,0.5121951219512195,0.4878048780487805,0.7317073170731707,41.0
