ascending,descending,momentum_pct,reversion_pct,spike_acc,total_num
0.5106382978723404,0.48936170212765956,0.5106382978723404,0.48936170212765956,0.5319148936170213,47.0
0.4423076923076923,0.5576923076923077,0.5769230769230769,0.4230769230769231,0.5769230769230769,104.0
0.5053763440860215,0.4946236559139785,0.5591397849462365,0.44086021505376344,0.6344086021505376,93.0
0.5,0.48936170212765956,0.5531914893617021,0.43617021276595747,0.6170212765957447,94.0
0.35802469135802467,0.6419753086419753,0.5185185185185185,0.48148148148148145,0.6049382716049383,81.0
0.44329896907216493,0.5567010309278351,0.4845360824742268,0.5154639175257731,0.6701030927835051,97.0
0.4895833333333333,0.5104166666666666,0.6041666666666666,0.3958333333333333,0.5625,96.0
0.5116279069767442,0.47674418604651164,0.6627906976744186,0.32558139534883723,0.5581395348837209,86.0
0.58,0.41,0.6,0.39,0.62,100.0
0.48,0.52,0.5,0.5,0.57,100.0
0.4857142857142857,0.5047619047619047,0.5333333333333333,0.45714285714285713,0.6,105.0
0.44954128440366975,0.5504587155963303,0.5871559633027523,0.41284403669724773,0.6880733944954128,109.0
